peak_index,original_peak,drawn_peak,factor
37816,1.0,0.5283444460207125,0.5283444460207125
37889,-1.0,-0.43426176409057765,0.43426176409057765
37963,1.0,0.5283444460207125,0.5283444460207125
38036,-1.0,-0.4357826397241744,0.4357826397241744
38110,1.0,0.5283444460207125,0.5283444460207125
38183,-1.0,-0.437392472480438,0.437392472480438
38257,1.0,0.5283444460207125,0.5283444460207125
38330,-1.0,-0.4390023052367016,0.4390023052367016
38404,1.0,0.5282642716503653,0.5282642716503653
38477,-1.0,-0.44061213799296517,0.44061213799296517
38551,1.0,0.5262999995768579,0.5262999995768579
38624,-1.0,-0.44222197074922875,0.44222197074922875
38698,1.0,0.5243357275033504,0.5243357275033504
38771,-1.0,-0.443766096046053,0.443766096046053
38845,1.0,0.5223714554298431,0.5223714554298431
38918,-1.0,-0.443766096046053,0.443766096046053
38992,1.0,0.5204071833563357,0.5204071833563357
39065,-1.0,-0.443766096046053,0.443766096046053
39139,1.0,0.5198326003688472,0.5198326003688472
39212,-1.0,-0.443766096046053,0.443766096046053
39286,1.0,0.5198326003688472,0.5198326003688472
39359,-1.0,-0.445204387732786,0.445204387732786
39433,1.0,0.5198326003688472,0.5198326003688472
39506,-1.0,-0.44867043491229014,0.44867043491229014
39580,1.0,0.5198326003688472,0.5198326003688472
39653,-1.0,-0.45213648209179425,0.45213648209179425
39727,1.0,0.5178847485425582,0.5178847485425582
39800,-1.0,-0.4556025292712984,0.4556025292712984
39874,1.0,0.5159235552654042,0.5159235552654042
39947,-1.0,-0.4590685764508025,0.4590685764508025
40021,1.0,0.5139623619882504,0.5139623619882504
40094,-1.0,-0.46229368482001654,0.46229368482001654
40168,1.0,0.5120011687110965,0.5120011687110965
40241,-1.0,-0.46434301179501486,0.46434301179501486
40315,1.0,0.5100379647914259,0.5100379647914259
40388,-1.0,-0.4663923387700132,0.4663923387700132
40462,1.0,0.5080736927179186,0.5080736927179186
40535,-1.0,-0.4684416657450115,0.4684416657450115
40609,1.0,0.5061094206444112,0.5061094206444112
40682,-1.0,-0.4704909927200098,0.4704909927200098
40756,1.0,0.5041451485709038,0.5041451485709038
40829,-1.0,-0.47103469171337675,0.47103469171337675
40903,1.0,0.5018319695153297,0.5018319695153297
40976,-1.0,-0.47103469171337675,0.47103469171337675
41050,1.0,0.49877643517876263,0.49877643517876263
41123,-1.0,-0.47103469171337675,0.47103469171337675
41197,1.0,0.4957209008421956,0.4957209008421956
41270,-1.0,-0.47103469171337675,0.47103469171337675
41344,1.0,0.49266536650562853,0.49266536650562853
41417,-1.0,-0.47103469171337675,0.47103469171337675
41491,1.0,0.4896098321690615,0.4896098321690615
41564,-1.0,-0.47103469171337675,0.47103469171337675
41638,1.0,0.48655429783249443,0.48655429783249443
41711,-1.0,-0.47103469171337675,0.47103469171337675
41785,1.0,0.4857852177613857,0.4857852177613857
41858,-1.0,-0.47103469171337675,0.47103469171337675
41932,1.0,0.4857852177613857,0.4857852177613857
42005,-1.0,-0.47103469171337675,0.47103469171337675
42079,1.0,0.4837585878442747,0.4837585878442747
42152,-1.0,-0.47103469171337675,0.47103469171337675
42226,1.0,0.4814669370918492,0.4814669370918492
42299,-1.0,-0.47103469171337675,0.47103469171337675
42373,1.0,0.47917528633942363,0.47917528633942363
42446,-1.0,-0.47103469171337675,0.47103469171337675
42520,1.0,0.4766887673257375,0.4766887673257375
42593,-1.0,-0.47103469171337675,0.47103469171337675
42667,1.0,0.4732512911970996,0.4732512911970996
42740,-1.0,-0.47103469171337675,0.47103469171337675
42814,1.0,0.46981381506846165,0.46981381506846165
42887,-1.0,-0.47103469171337675,0.47103469171337675
42961,1.0,0.4687615264576541,0.4687615264576541
43034,-1.0,-0.47103469171337675,0.47103469171337675
43108,1.0,0.4687615264576541,0.4687615264576541
43181,-1.0,-0.47103469171337675,0.47103469171337675
43255,1.0,0.4687615264576541,0.4687615264576541
43328,-1.0,-0.47103469171337675,0.47103469171337675
43402,1.0,0.4687615264576541,0.4687615264576541
43475,-1.0,-0.47103469171337675,0.47103469171337675
43549,1.0,0.4653988220025962,0.4653988220025962
43622,-1.0,-0.47103469171337675,0.47103469171337675
43696,1.0,0.46196606120472455,0.46196606120472455
43769,-1.0,-0.47103469171337675,0.47103469171337675
43843,1.0,0.458533300406853,0.458533300406853
43916,-1.0,-0.47103469171337675,0.47103469171337675
43990,1.0,0.45510053960898134,0.45510053960898134
44063,-1.0,-0.47103469171337675,0.47103469171337675
44137,1.0,0.4517378351539234,0.4517378351539234
44210,-1.0,-0.47103469171337675,0.47103469171337675
44284,1.0,0.4517378351539234,0.4517378351539234
44357,-1.0,-0.47103469171337675,0.47103469171337675
44431,1.0,0.4517378351539234,0.4517378351539234
44504,-1.0,-0.47103469171337675,0.47103469171337675
44578,1.0,0.4517378351539234,0.4517378351539234
44651,-1.0,-0.47103469171337675,0.47103469171337675
44725,1.0,0.4517378351539234,0.4517378351539234
44798,-1.0,-0.47103469171337675,0.47103469171337675
44872,1.0,0.4517378351539234,0.4517378351539234
44945,-1.0,-0.47103469171337675,0.47103469171337675
45019,1.0,0.4517378351539234,0.4517378351539234
45092,-1.0,-0.47103469171337675,0.47103469171337675
45166,1.0,0.4517378351539234,0.4517378351539234
45239,-1.0,-0.47103469171337675,0.47103469171337675
45313,1.0,0.4517378351539234,0.4517378351539234
45386,-1.0,-0.47103469171337675,0.47103469171337675
45460,1.0,0.4517378351539234,0.4517378351539234
45533,-1.0,-0.47103469171337675,0.47103469171337675
45607,1.0,0.4517378351539234,0.4517378351539234
45680,-1.0,-0.47103469171337675,0.47103469171337675
45754,1.0,0.4517378351539234,0.4517378351539234
45827,-1.0,-0.47103469171337675,0.47103469171337675
45901,1.0,0.4517378351539234,0.4517378351539234
45974,-1.0,-0.47103469171337675,0.47103469171337675
46048,1.0,0.451784603536626,0.451784603536626
46121,-1.0,-0.47103469171337675,0.47103469171337675
46195,1.0,0.4552220796652639,0.4552220796652639
46268,-1.0,-0.47103469171337675,0.47103469171337675
46342,1.0,0.45865955579390183,0.45865955579390183
46415,-1.0,-0.47103469171337675,0.47103469171337675
46489,1.0,0.46024968080578876,0.46024968080578876
46562,-1.0,-0.47103469171337675,0.47103469171337675
46636,1.0,0.46024968080578876,0.46024968080578876
46709,-1.0,-0.47103469171337675,0.47103469171337675
46783,1.0,0.46024968080578876,0.46024968080578876
46856,-1.0,-0.47103469171337675,0.47103469171337675
46930,1.0,0.46227631072289954,0.46227631072289954
47003,-1.0,-0.47103469171337675,0.47103469171337675
47077,1.0,0.46685961222775013,0.46685961222775013
47150,-1.0,-0.47103469171337675,0.47103469171337675
47224,1.0,0.4687615264576541,0.4687615264576541
47297,-1.0,-0.47103469171337675,0.47103469171337675
47371,1.0,0.4687615264576541,0.4687615264576541
47444,-1.0,-0.47103469171337675,0.47103469171337675
47518,1.0,0.4687615264576541,0.4687615264576541
47591,-1.0,-0.47103469171337675,0.47103469171337675
47665,1.0,0.4687615264576541,0.4687615264576541
47738,-1.0,-0.47103469171337675,0.47103469171337675
47812,1.0,0.4687615264576541,0.4687615264576541
47885,-1.0,-0.47103469171337675,0.47103469171337675
47959,1.0,0.4687615264576541,0.4687615264576541
48032,-1.0,-0.4740791373340657,0.4740791373340657
48106,1.0,0.4687615264576541,0.4687615264576541
48179,-1.0,-0.4772988028465929,0.4772988028465929
48253,1.0,0.4687615264576541,0.4687615264576541
48326,-1.0,-0.4801242236024841,0.4801242236024841
48400,1.0,0.4687615264576541,0.4687615264576541
48473,-1.0,-0.4801242236024841,0.4801242236024841
48547,1.0,0.4687615264576541,0.4687615264576541
48620,-1.0,-0.4801242236024841,0.4801242236024841
48694,1.0,0.0,0.0
48767,-1.0,-0.4801242236024841,0.4801242236024841
48841,1.0,0.0,0.0
48914,-1.0,-0.4801242236024841,0.4801242236024841
48988,1.0,0.0,0.0
49061,-1.0,-0.4801242236024841,0.4801242236024841
49135,1.0,0.0,0.0
49208,-1.0,-0.4801242236024841,0.4801242236024841
49282,1.0,0.0,0.0
49355,-1.0,-0.4801242236024841,0.4801242236024841
49429,1.0,0.0,0.0
49502,-1.0,-0.4801242236024841,0.4801242236024841
49576,1.0,0.0,0.0
49649,-1.0,-0.4801242236024841,0.4801242236024841
49723,1.0,0.0,0.0
49796,-1.0,-0.4801242236024841,0.4801242236024841
49870,1.0,0.0,0.0
49943,-1.0,-0.4801242236024841,0.4801242236024841
50017,1.0,0.0,0.0
50090,-1.0,-0.4801242236024841,0.4801242236024841
50164,1.0,0.0,0.0
50237,-1.0,-0.4801242236024841,0.4801242236024841
50311,1.0,0.0,0.0
50384,-1.0,-0.4801242236024841,0.4801242236024841
50458,1.0,0.0,0.0
50531,-1.0,-0.4801242236024841,0.4801242236024841
50605,1.0,0.0,0.0
50678,-1.0,-0.4801242236024841,0.4801242236024841
50752,1.0,0.0,0.0
50825,-1.0,-0.4801242236024841,0.4801242236024841
50899,1.0,0.0,0.0
50972,-1.0,-0.4801242236024841,0.4801242236024841
51046,1.0,0.0,0.0
51119,-1.0,0.0,-0.0
51193,1.0,0.0,0.0
51266,-1.0,0.0,-0.0
51340,1.0,0.0,0.0
51413,-1.0,0.0,-0.0
51487,1.0,0.0,0.0
51560,-1.0,0.0,-0.0
51634,1.0,0.0,0.0
51707,-1.0,0.0,-0.0
51781,1.0,0.0,0.0
51854,-1.0,0.0,-0.0
51928,1.0,0.0,0.0
52001,-1.0,0.0,-0.0
52075,1.0,0.0,0.0
52148,-1.0,0.0,-0.0
52222,1.0,0.0,0.0
52295,-1.0,0.0,-0.0
52369,1.0,0.0,0.0
52442,-1.0,0.0,-0.0
52516,1.0,0.0,0.0
52589,-1.0,0.0,-0.0
52663,1.0,0.0,0.0
52736,-1.0,0.0,-0.0
52810,1.0,0.0,0.0
52883,-1.0,0.0,-0.0
52957,1.0,0.0,0.0
53030,-1.0,0.0,-0.0
53104,1.0,0.0,0.0
53177,-1.0,0.0,-0.0
53251,1.0,0.0,0.0
53324,-1.0,0.0,-0.0
53398,1.0,0.0,0.0
53471,-1.0,0.0,-0.0
53545,1.0,0.0,0.0
53618,-1.0,0.0,-0.0
53692,1.0,0.0,0.0
53765,-1.0,0.0,-0.0
53839,1.0,0.0,0.0
53912,-1.0,0.0,-0.0
53986,1.0,0.0,0.0
54059,-1.0,0.0,-0.0
54133,1.0,0.0,0.0
54206,-1.0,0.0,-0.0
54280,1.0,0.0,0.0
54353,-1.0,0.0,-0.0
54427,1.0,0.0,0.0
54500,-1.0,0.0,-0.0
54574,1.0,0.0,0.0
54647,-1.0,0.0,-0.0
54721,1.0,0.0,0.0
54794,-1.0,0.0,-0.0
54868,1.0,0.0,0.0
54941,-1.0,0.0,-0.0
55015,1.0,0.0,0.0
55088,-1.0,0.0,-0.0
55162,1.0,0.0,0.0
55235,-1.0,0.0,-0.0
55309,1.0,0.0,0.0
55382,-1.0,0.0,-0.0
55456,1.0,0.0,0.0
55529,-1.0,0.0,-0.0
55603,1.0,0.0,0.0
55676,-1.0,0.0,-0.0
55750,1.0,0.0,0.0
55823,-1.0,0.0,-0.0
55897,1.0,0.0,0.0
55970,-1.0,0.0,-0.0
56044,1.0,0.0,0.0
56117,-1.0,0.0,-0.0
56191,1.0,0.0,0.0
56264,-1.0,0.0,-0.0
56338,1.0,0.0,0.0
56411,-1.0,0.0,-0.0
56485,1.0,0.0,0.0
56558,-1.0,0.0,-0.0
56632,1.0,0.0,0.0
56705,-1.0,0.0,-0.0
56779,1.0,0.0,0.0
56852,-1.0,0.0,-0.0
56926,1.0,0.0,0.0
56999,-1.0,0.0,-0.0
57073,1.0,0.0,0.0
57146,-1.0,0.0,-0.0
57220,1.0,0.0,0.0
57293,-1.0,0.0,-0.0
57367,1.0,0.0,0.0
57440,-1.0,0.0,-0.0
57514,1.0,0.0,0.0
57587,-1.0,0.0,-0.0
57661,1.0,0.0,0.0
57734,-1.0,0.0,-0.0
57808,1.0,0.0,0.0
57881,-1.0,0.0,-0.0
57955,1.0,0.0,0.0
58028,-1.0,0.0,-0.0
58102,1.0,0.0,0.0
58175,-1.0,0.0,-0.0
58249,1.0,0.0,0.0
58322,-1.0,0.0,-0.0
58396,1.0,0.0,0.0
58469,-1.0,0.0,-0.0
58543,1.0,0.0,0.0
58616,-1.0,0.0,-0.0
58690,1.0,0.0,0.0
58763,-1.0,0.0,-0.0
58837,1.0,0.0,0.0
58910,-1.0,0.0,-0.0
58984,1.0,0.0,0.0
59057,-1.0,0.0,-0.0
59131,1.0,0.0,0.0
59204,-1.0,0.0,-0.0
59278,1.0,0.0,0.0
59351,-1.0,0.0,-0.0
59425,1.0,0.0,0.0
59498,-1.0,0.0,-0.0
59572,1.0,0.0,0.0
59645,-1.0,0.0,-0.0
59719,1.0,0.0,0.0
59792,-1.0,0.0,-0.0
59866,1.0,0.0,0.0
59939,-1.0,0.0,-0.0
60013,1.0,0.0,0.0
60086,-1.0,0.0,-0.0
60160,1.0,0.0,0.0
60233,-1.0,0.0,-0.0
60307,1.0,0.0,0.0
60380,-1.0,0.0,-0.0
60454,1.0,0.0,0.0
60527,-1.0,0.0,-0.0
60601,1.0,0.0,0.0
60674,-1.0,0.0,-0.0
60748,1.0,0.0,0.0
60821,-1.0,0.0,-0.0
60895,1.0,0.0,0.0
60968,-1.0,0.0,-0.0
61042,1.0,0.0,0.0
61115,-1.0,0.0,-0.0
61189,1.0,0.0,0.0
61262,-1.0,0.0,-0.0
61336,1.0,0.0,0.0
61409,-1.0,0.0,-0.0
61483,1.0,0.0,0.0
61556,-1.0,0.0,-0.0
61630,1.0,0.0,0.0
61703,-1.0,0.0,-0.0
61777,1.0,0.0,0.0
61850,-1.0,0.0,-0.0
61924,1.0,0.0,0.0
61997,-1.0,0.0,-0.0
62071,1.0,0.0,0.0
62144,-1.0,0.0,-0.0
62218,1.0,0.0,0.0
62291,-1.0,0.0,-0.0
62365,1.0,0.0,0.0
62438,-1.0,0.0,-0.0
62512,1.0,0.0,0.0
62585,-1.0,0.0,-0.0
62659,1.0,0.0,0.0
62732,-1.0,0.0,-0.0
62806,1.0,0.0,0.0
62879,-1.0,0.0,-0.0
62953,1.0,0.0,0.0
63026,-1.0,0.0,-0.0
63100,1.0,0.0,0.0
63173,-1.0,0.0,-0.0
63247,1.0,0.0,0.0
63320,-1.0,0.0,-0.0
63394,1.0,0.0,0.0
63467,-1.0,0.0,-0.0
63541,1.0,0.0,0.0
63614,-1.0,0.0,-0.0
63688,1.0,0.0,0.0
63761,-1.0,0.0,-0.0
63835,1.0,0.0,0.0
63908,-1.0,0.0,-0.0
63982,1.0,0.0,0.0
64055,-1.0,0.0,-0.0
64129,1.0,0.0,0.0
64202,-1.0,0.0,-0.0
64276,1.0,0.0,0.0
64349,-1.0,0.0,-0.0
64423,1.0,0.0,0.0
64496,-1.0,0.0,-0.0
64570,1.0,0.0,0.0
64643,-1.0,0.0,-0.0
64717,1.0,0.0,0.0
64790,-1.0,0.0,-0.0
64864,1.0,0.0,0.0
64937,-1.0,0.0,-0.0
65011,1.0,0.0,0.0
65084,-1.0,0.0,-0.0
65158,1.0,0.0,0.0
65231,-1.0,0.0,-0.0
65305,1.0,0.0,0.0
65378,-1.0,0.0,-0.0
65452,1.0,0.0,0.0
65525,-1.0,0.0,-0.0
65599,1.0,0.0,0.0
65672,-1.0,0.0,-0.0
65746,1.0,0.0,0.0
65819,-1.0,0.0,-0.0
65893,1.0,0.0,0.0
65966,-1.0,0.0,-0.0
66040,1.0,0.0,0.0
66113,-1.0,0.0,-0.0
66187,1.0,0.0,0.0
66260,-1.0,0.0,-0.0
66334,1.0,0.0,0.0
66407,-1.0,0.0,-0.0
66481,1.0,0.0,0.0
66554,-1.0,0.0,-0.0
66628,1.0,0.0,0.0
66701,-1.0,0.0,-0.0
66775,1.0,0.0,0.0
66848,-1.0,0.0,-0.0
66922,1.0,0.0,0.0
66995,-1.0,0.0,-0.0
67069,1.0,0.0,0.0
67142,-1.0,0.0,-0.0
67216,1.0,0.0,0.0
67289,-1.0,0.0,-0.0
67363,1.0,0.0,0.0
67436,-1.0,0.0,-0.0
67510,1.0,0.0,0.0
67583,-1.0,0.0,-0.0
67657,1.0,0.0,0.0
67730,-1.0,0.0,-0.0
67804,1.0,0.0,0.0
67877,-1.0,0.0,-0.0
67951,1.0,0.0,0.0
68024,-1.0,0.0,-0.0
68098,1.0,0.0,0.0
68171,-1.0,0.0,-0.0
68245,1.0,0.0,0.0
68318,-1.0,0.0,-0.0
68392,1.0,0.0,0.0
68465,-1.0,0.0,-0.0
68539,1.0,0.0,0.0
68612,-1.0,0.0,-0.0
68686,1.0,0.0,0.0
68759,-1.0,0.0,-0.0
68833,1.0,0.0,0.0
68906,-1.0,0.0,-0.0
68980,1.0,0.0,0.0
69053,-1.0,0.0,-0.0
69127,1.0,0.0,0.0
69200,-1.0,0.0,-0.0
69274,1.0,0.0,0.0
69347,-1.0,0.0,-0.0
69421,1.0,0.0,0.0
69494,-1.0,0.0,-0.0
69568,1.0,0.0,0.0
69641,-1.0,0.0,-0.0
69715,1.0,0.0,0.0
69788,-1.0,0.0,-0.0
69862,1.0,0.0,0.0
69935,-1.0,0.0,-0.0
70009,1.0,0.0,0.0
70082,-1.0,0.0,-0.0
70156,1.0,0.0,0.0
70229,-1.0,0.0,-0.0
70303,1.0,0.0,0.0
70376,-1.0,0.0,-0.0
70450,1.0,0.0,0.0
70523,-1.0,0.0,-0.0
70597,1.0,0.0,0.0
70670,-1.0,0.0,-0.0
70744,1.0,0.0,0.0
70817,-1.0,0.0,-0.0
70891,1.0,0.0,0.0
70964,-1.0,0.0,-0.0
71038,1.0,0.0,0.0
71111,-1.0,0.0,-0.0
71185,1.0,0.0,0.0
71258,-1.0,0.0,-0.0
71332,1.0,0.0,0.0
71405,-1.0,0.0,-0.0
71479,1.0,0.0,0.0
71552,-1.0,0.0,-0.0
71626,1.0,0.0,0.0
71699,-1.0,0.0,-0.0
71773,1.0,0.0,0.0
71846,-1.0,0.0,-0.0
71920,1.0,0.0,0.0
71993,-1.0,0.0,-0.0
72067,1.0,0.0,0.0
72140,-1.0,0.0,-0.0
72214,1.0,0.0,0.0
72287,-1.0,0.0,-0.0
72361,1.0,0.0,0.0
72434,-1.0,0.0,-0.0
72508,1.0,0.0,0.0
72581,-1.0,0.0,-0.0
72655,1.0,0.0,0.0
72728,-1.0,0.0,-0.0
72802,1.0,0.0,0.0
72875,-1.0,0.0,-0.0
72949,1.0,0.0,0.0
73022,-1.0,0.0,-0.0
73096,1.0,0.0,0.0
73169,-1.0,0.0,-0.0
73243,1.0,0.0,0.0
73316,-1.0,0.0,-0.0
73390,1.0,0.0,0.0
73463,-1.0,0.0,-0.0
73537,1.0,0.0,0.0
73610,-1.0,0.0,-0.0
73684,1.0,0.0,0.0
73757,-1.0,0.0,-0.0
73831,1.0,0.0,0.0
73904,-1.0,0.0,-0.0
73978,1.0,0.0,0.0
74051,-1.0,0.0,-0.0
74125,1.0,0.0,0.0
74198,-1.0,0.0,-0.0
74272,1.0,0.0,0.0
74345,-1.0,0.0,-0.0
74419,1.0,0.0,0.0
74492,-1.0,0.0,-0.0
74566,1.0,0.0,0.0
74639,-1.0,0.0,-0.0
74713,1.0,0.0,0.0
74786,-1.0,0.0,-0.0
74860,1.0,0.0,0.0
74933,-1.0,0.0,-0.0
75007,1.0,0.0,0.0
75080,-1.0,0.0,-0.0
75154,1.0,0.0,0.0
75227,-1.0,0.0,-0.0
75301,1.0,0.0,0.0
75374,-1.0,0.0,-0.0
75448,1.0,0.0,0.0
75521,-1.0,0.0,-0.0
75595,1.0,0.0,0.0
75668,-1.0,0.0,-0.0
75742,1.0,0.0,0.0
75815,-1.0,0.0,-0.0
75889,1.0,0.0,0.0
75962,-1.0,0.0,-0.0
76036,1.0,0.0,0.0
76109,-1.0,0.0,-0.0
76183,1.0,0.0,0.0
76256,-1.0,0.0,-0.0
76330,1.0,0.0,0.0
76403,-1.0,0.0,-0.0
76477,1.0,0.0,0.0
76550,-1.0,0.0,-0.0
76624,1.0,0.0,0.0
76697,-1.0,0.0,-0.0
76771,1.0,0.0,0.0
76844,-1.0,0.0,-0.0
76918,1.0,0.0,0.0
76991,-1.0,0.0,-0.0
77065,1.0,0.0,0.0
77138,-1.0,0.0,-0.0
77212,1.0,0.0,0.0
77285,-1.0,0.0,-0.0
77359,1.0,0.0,0.0
77432,-1.0,0.0,-0.0
77506,1.0,0.0,0.0
77579,-1.0,0.0,-0.0
77653,1.0,0.0,0.0
77726,-1.0,0.0,-0.0
77800,1.0,0.0,0.0
77873,-1.0,0.0,-0.0
77947,1.0,0.0,0.0
78020,-1.0,0.0,-0.0
78094,1.0,0.0,0.0
78167,-1.0,0.0,-0.0
78241,1.0,0.0,0.0
78314,-1.0,0.0,-0.0
78388,1.0,0.0,0.0
78461,-1.0,0.0,-0.0
78535,1.0,0.0,0.0
78608,-1.0,0.0,-0.0
78682,1.0,0.0,0.0
78755,-1.0,0.0,-0.0
78829,1.0,0.0,0.0
78902,-1.0,0.0,-0.0
78976,1.0,0.0,0.0
79049,-1.0,0.0,-0.0
79123,1.0,0.0,0.0
79196,-1.0,0.0,-0.0
79270,1.0,0.0,0.0
79343,-1.0,0.0,-0.0
79417,1.0,0.0,0.0
79490,-1.0,0.0,-0.0
79564,1.0,0.0,0.0
79637,-1.0,0.0,-0.0
79711,1.0,0.0,0.0
79784,-1.0,0.0,-0.0
79858,1.0,0.0,0.0
79931,-1.0,0.0,-0.0
80005,1.0,0.0,0.0
80078,-1.0,0.0,-0.0
80152,1.0,0.0,0.0
80225,-1.0,0.0,-0.0
80299,1.0,0.0,0.0
80372,-1.0,0.0,-0.0
80446,1.0,0.0,0.0
80519,-1.0,0.0,-0.0
80593,1.0,0.0,0.0
80666,-1.0,0.0,-0.0
80740,1.0,0.0,0.0
80813,-1.0,0.0,-0.0
80887,1.0,0.0,0.0
80960,-1.0,0.0,-0.0
81034,1.0,0.0,0.0
81107,-1.0,0.0,-0.0
81181,1.0,0.0,0.0
81254,-1.0,0.0,-0.0
81328,1.0,0.0,0.0
81401,-1.0,0.0,-0.0
81475,1.0,0.0,0.0
81548,-1.0,0.0,-0.0
81622,1.0,0.0,0.0
81695,-1.0,0.0,-0.0
81769,1.0,0.0,0.0
81842,-1.0,0.0,-0.0
81916,1.0,0.0,0.0
81989,-1.0,0.0,-0.0
82063,1.0,0.0,0.0
82136,-1.0,0.0,-0.0
82210,1.0,0.0,0.0
82283,-1.0,0.0,-0.0
82357,1.0,0.0,0.0
82430,-1.0,0.0,-0.0
82504,1.0,0.0,0.0
82577,-1.0,0.0,-0.0
82651,1.0,0.0,0.0
82724,-1.0,0.0,-0.0
82798,1.0,0.0,0.0
82871,-1.0,0.0,-0.0
82945,1.0,0.0,0.0
83018,-1.0,0.0,-0.0
83092,1.0,0.0,0.0
83165,-1.0,0.0,-0.0
83239,1.0,0.0,0.0
83312,-1.0,0.0,-0.0
83386,1.0,0.0,0.0
83459,-1.0,0.0,-0.0
83533,1.0,0.0,0.0
83606,-1.0,0.0,-0.0
83680,1.0,0.0,0.0
83753,-1.0,0.0,-0.0
83827,1.0,0.0,0.0
83900,-1.0,0.0,-0.0
83974,1.0,0.0,0.0
84047,-1.0,0.0,-0.0
84121,1.0,0.0,0.0
84194,-1.0,0.0,-0.0
84268,1.0,0.0,0.0
84341,-1.0,0.0,-0.0
84415,1.0,0.0,0.0
84488,-1.0,0.0,-0.0
84562,1.0,0.0,0.0
84635,-1.0,0.0,-0.0
84709,1.0,0.0,0.0
84782,-1.0,0.0,-0.0
84856,1.0,0.0,0.0
84929,-1.0,0.0,-0.0
85003,1.0,0.0,0.0
85076,-1.0,0.0,-0.0
85150,1.0,0.0,0.0
85223,-1.0,0.0,-0.0
85297,1.0,0.0,0.0
85370,-1.0,0.0,-0.0
85444,1.0,0.0,0.0
85517,-1.0,0.0,-0.0
85591,1.0,0.0,0.0
85664,-1.0,0.0,-0.0
85738,1.0,0.0,0.0
85811,-1.0,0.0,-0.0
85885,1.0,0.0,0.0
85958,-1.0,0.0,-0.0
86032,1.0,0.0,0.0
86105,-1.0,0.0,-0.0
86179,1.0,0.0,0.0
86252,-1.0,0.0,-0.0
86326,1.0,0.0,0.0
86399,-1.0,0.0,-0.0
86473,1.0,0.0,0.0
86546,-1.0,0.0,-0.0
86620,1.0,0.0,0.0
86693,-1.0,0.0,-0.0
86767,1.0,0.0,0.0
86840,-1.0,0.0,-0.0
86914,1.0,0.0,0.0
86987,-1.0,0.0,-0.0
87061,1.0,0.0,0.0
87134,-1.0,0.0,-0.0
87208,1.0,0.0,0.0
87281,-1.0,0.0,-0.0
87355,1.0,0.0,0.0
87428,-1.0,0.0,-0.0
87502,1.0,0.0,0.0
87575,-1.0,0.0,-0.0
87649,1.0,0.0,0.0
87722,-1.0,0.0,-0.0
87796,1.0,0.0,0.0
87869,-1.0,0.0,-0.0
87943,1.0,0.0,0.0
88016,-1.0,0.0,-0.0
88090,1.0,0.0,0.0
88163,-1.0,0.0,-0.0
